ID,smiles,pat,pat_enc,par3,umap1,umap2,pca1,pca2
767,Fc1ccc(P(c2ccccc2)c2ccc(F)cc2)cc1,pc3,0,1,3.7501128,9.970279,-3.267578486324337,3.3031004058941216
768,FC(F)(F)c1ccc(P(c2ccccc2)c2ccc(C(F)(F)F)cc2)cc1,pc3,0,1,3.0737262,10.931229,-0.1789967516329442,0.0019540534107529
769,c1ccc(P(c2cccc3ccccc23)c2cccc3ccccc23)cc1,pc3,0,1,5.0071707,8.934649,2.5108223096055267,3.07791168690918
770,c1ccc(P(c2ccc3ccccc3c2)c2ccc3ccccc3c2)cc1,pc3,0,1,4.658542,9.735013,0.5414729586482601,2.212588490009486
771,c1ccc(P(C23CC4CC(CC(C4)C2)C3)C23CC4CC(CC(C4)C2)C3)cc1,pc3,0,0,3.4410708,4.985543,1.0908781954117623,8.991257406462752
772,C[Si](C)(C)P1CCCCC1,psi,7,0,1.0118649,6.7703495,-8.461156888066249,4.7602424958918
773,C[Si](C)(c1ccccc1)P(C1CCCCC1)C1CCCCC1,psi,7,0,3.5824401,6.8363185,2.531840065970696,3.2369565847714363
774,COc1ccc(P(C(C)(C)C)C(C)(C)C)cc1,pc3,0,0,3.5973554,5.1078076,-0.7451181170273268,6.271702311093327
775,Cc1ccc(P(C(C)(C)C)C(C)(C)C)cc1,pc3,0,0,3.5478475,5.0750313,-2.0399373488484014,8.047494839924203
776,CC(C)(C)P(c1ccc(Cl)cc1)C(C)(C)C,pc3,0,0,3.5735867,5.086889,-1.7264884915643266,7.615343709536266
777,COc1ccc(P(c2ccc(C(F)(F)F)cc2)c2ccc(C(F)(F)F)cc2)cc1,pc3,0,1,3.1408632,11.061182,1.6703324078696953,-1.6234475802043589
778,c1ccc(-n2cccc2P(c2ccccc2)c2ccccc2)cc1,pc3,0,1,5.7187243,7.5616617,1.858173706388388,1.2859902022441505
779,c1ccc(-n2cccc2P(C23CC4CC(CC(C4)C2)C3)C23CC4CC(CC(C4)C2)C3)cc1,pc3,0,0,5.4685197,3.345105,6.659168186739917,12.414633573400277
780,c1ccc2c(-n3cccc3P(C3CCCCC3)C3CCCCC3)cccc2c1,pc3,0,0,7.467439,5.4907002,7.318677364636036,-0.8075010037065223
781,CC(C)(C)P(c1cccn1-c1cccc2ccccc12)C(C)(C)C,pc3,0,0,5.5649357,3.169262,6.0544237047076095,11.698055089345566
782,c1ccc(P(C2CCCCC2)C2CCCCC2)nc1,pc3,0,0,3.5527718,6.849568,-1.072399872366035,1.2141616029415006
783,c1ccc(-n2c(P(C34CC5CC(CC(C5)C3)C4)C34CC5CC(CC(C5)C3)C4)cc3ccccc32)cc1,pc3,0,0,5.535352,3.3726912,10.18355076995496,10.990383309986248
784,CCCCn1cccc1P(C1CCCCC1)C1CCCCC1,pc3,0,0,6.804257,5.835894,3.198582320526786,0.8843664474385198
785,CN(P(OC1=CC=C(C=CC=C2)C2=[C@]13)OC4=[C@]3C(C=CC=C5)=C5C=C4)C,pon,3,0,1.5854986,1.4684213,-0.0030461338754965,-4.507541265779757
790,Cc1cc(C)c(-c2cccc3ccc(P(C4CCCCC4)C4CCCCC4)cc23)c(C)c1,pc3,0,0,6.5234537,8.879202,6.713190908626736,-2.0243418583020203
791,CC(C)c1cc(C(C)C)c(-c2cccc3ccc(P(C4CCCCC4)C4CCCCC4)cc23)c(C(C)C)c1,pc3,0,0,6.64344,8.883696,11.312734845607569,-4.6569547402166425
792,Cc1cc(C)c(-c2cccc3ccc(P(C4CCCC4)C4CCCC4)cc23)c(C)c1,pc3,0,0,6.5677195,8.844047,6.179891783146212,-3.607683697860044
793,CC(C)c1cc(C(C)C)c(-c2cccc3ccc(P(C4CCCC4)C4CCCC4)cc23)c(C(C)C)c1,pc3,0,0,6.6448407,8.871124,10.51004796254859,-5.898948099648257
794,Cc1cc(C)c(-c2cccc3ccc(P(c4ccc5cccc(-c6c(C)cc(C)cc6C)c5c4)C4CCCCC4)cc23)c(C)c1,pc3,0,0,6.630772,9.0083885,10.222907782770012,-3.886520962744879
795,O=C(O)c1cccc(P(c2cccc(C(F)(F)F)c2)c2cccc(C(F)(F)F)c2)c1,pc3,0,1,4.2510996,11.308126,3.266873023983944,-6.931584395892156
796,O=C(O)c1cccc(P(c2cccc(C(=O)O)c2)c2cccc(C(F)(F)F)c2)c1,pc3,0,1,4.300579,11.301166,4.675641763983322,-11.459561038859157
797,O=C(O)c1ccc(P(c2ccc(C(F)(F)F)cc2)c2ccc(C(F)(F)F)cc2)cc1,pc3,0,1,3.057114,10.945955,1.562858194839661,-2.1656842359612125
798,O=C(O)c1ccc(P(c2ccc(C(=O)O)cc2)c2ccc(C(F)(F)F)cc2)cc1,pc3,0,1,3.0502312,10.992905,1.8705676933428268,-1.9501606842627643
799,O=Cc1ccccc1P(c1ccccc1)c1ccccc1,pc3,0,1,3.0675006,10.386744,-0.7901393919914861,1.9906552307624228
800,CCCCP(C)C,pc3,0,0,1.9542936,6.680283,-10.110961100050998,-0.2522643380013196
820,COC1=[C@@](C2=CC=CC=C2C=C1)[C@@]3=C4C(C=CC=C4)=CC=C3P(OC5=CC=C(C=CC=C6)C6=[C@]57)OC8=[C@]7C(C=CC=C9)=C9C=C8,pco,1,0,2.466504,1.2845333,9.28329875097484,-7.639666881581584
821,COC1=[C@@](C2=CC=CC=C2C=C1)[C@@]3=C4C(C=CC=C4)=CC=C3P(OC5=CC=C(C=CC=C6)C6=[C@@]57)OC8=[C@@]7C(C=CC=C9)=C9C=C8,pco,1,0,2.4949377,1.3112242,9.734870082262926,-8.304603692196979
830,CC(=O)P(c1ccccc1)c1ccccc1,pc3,0,0,3.0220845,8.961371,-4.379306315878853,2.200020023543615
831,CC(C)(C)P(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F,pc3,0,0,3.1256225,10.341166,-0.0011961729878336,4.429138374721044
832,FC(F)(F)P(c1ccccc1)C(F)(F)F,pc3,0,0,2.6942418,8.849249,-7.572589284651276,0.209869765854105
833,CC(=O)P(C(C)=O)c1ccccc1,pc3,0,0,2.952222,8.776646,-5.393253334462465,0.3892058999266656
835,CC(C)(C)P(c1c(F)c(F)c(F)c(F)c1F)C(C)(C)C,pc3,0,0,3.8118024,4.9683986,-0.1602937848038778,7.474637296219955
836,Cc1cccc(P(C)C)c1,pc3,0,0,2.2873049,7.9091625,-7.914575306729388,0.8375620788439081
837,Cc1ccc(P(C)C)cc1,pc3,0,0,2.301245,7.9905453,-8.082181516384816,1.3883607537793203
838,OCCCP(CCCO)CCCO,pc3,0,0,2.6120362,6.785183,-3.0315785804590374,-4.862463278516807
839,Cc1c(C)n(C(C)C)c(=NP(C(C)(C)C)C(C)(C)C)n1C(C)C,pcn,5,0,5.7089643,3.564752,6.462675446505728,8.246726357336211
840,CC(C)(C)P1CCCC1,pc3,0,0,0.9699805,6.4239755,-10.84209676042875,5.147514887939059
848,CC(C)(C)P1CCCCC1,pc3,0,0,1.0825604,6.3599124,-9.516269021198262,5.63840111894188
851,CC(C)(C)P1CCCCCC1,pc3,0,0,1.2226136,6.3348074,-8.248525776496805,4.930875701089592
852,c1ccc(P2CCCCCC2)cc1,pc3,0,0,2.5312097,7.57586,-6.597207692802274,0.8103000304706299
853,CP1C2CCCC1CCC2,pc3,0,0,0.96508664,6.595559,-9.99313826770546,4.181659158891372
862,CP(C)c1ccccc1-c1ccccc1,pc3,0,0,6.2957597,5.882813,-2.155091112988526,0.2667897601645826
864,c1ccc(-c2ccccc2P(C2CCCC2)C2CCCC2)cc1,pc3,0,0,6.719509,5.6686234,3.416264125830655,0.7543664717047844
865,CC(C)Oc1cccc(OC(C)C)c1-c1ccccc1P(C(C)(C)C)C(C)(C)C,pc3,0,0,5.6765537,3.2247434,9.81529693996548,10.653541236358995
866,Cc1cc(C)c(-c2ccccc2P(c2ccccc2C)c2ccccc2C)c(C)c1,pc3,0,1,6.823035,5.0844173,6.703550568506542,3.5757098850921194
867,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)C)C(C)C)c(C(C)C)c1,pc3,0,0,7.702502,5.164999,8.286215924493522,-0.9575713496385148
870,c1ccc(P(C2CCCCC2)C2CCCCC2)c(-c2cc3ccccc3c3ccccc23)c1,pc3,0,0,7.9340706,5.320894,10.81914502851058,-2.180936917308381
871,FC(F)(F)OP(OC(F)(F)F)OC(F)(F)F,po3,2,0,-0.14048746,5.083991,-13.54284333559403,-3.690487083322667
872,FC(F)(F)C(OP(OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,po3,2,0,0.0024649422,4.8069654,-0.8341005332811727,-0.4915356010178988
873,CC(C)(C)COP(OCC(C)(C)C)OCC(C)(C)C,po3,2,0,-0.45848063,2.1125085,-4.686978932168413,-4.019478314629125
874,COP(C)OC,pco,1,0,-0.616978,3.6545632,-15.741477303488317,1.0767632686960866
875,COP(OC)C(F)(F)F,pco,1,0,-0.4793183,4.339758,-14.55072953664,-1.3911086369107593
876,COP(OC)C(C)(C)C,pco,1,0,-0.30720595,3.4476178,-11.697216791741097,1.5150896273430574
877,COP(OC)C1CCCCC1,pco,1,0,-0.12304985,2.8708873,-8.63192845881829,-2.605051519427362
878,CC(C)(C)P(Oc1ccccc1)Oc1ccccc1,pco,1,0,1.5865902,2.1923287,-2.584890247891347,-1.0834156639548322
879,Fc1c(F)c(F)c(P(Oc2ccccc2)Oc2ccccc2)c(F)c1F,pco,1,0,1.5066073,1.7933176,-1.44810798954711,-4.865819174812524
880,COP(C)C,pco,1,0,-0.6406606,3.7939558,-16.297212457199308,0.2940477352745743
881,COP(C(F)(F)F)C(F)(F)F,pco,1,0,-0.16412629,5.168898,-15.108605157151857,-1.830722651432428
882,COP(C(C)(C)C)C(C)(C)C,pco,1,0,-0.10476638,3.5770507,-9.095022162861088,5.177246212512493
883,COP(C1CCCCC1)C1CCCCC1,pco,1,0,0.06128935,2.8023987,-5.796064904053283,-0.8200327659774711
884,CC(C)P(Oc1ccccc1)C(C)C,pco,1,0,1.6620561,2.4643006,-5.228041914314585,-1.834607207364756
885,CC(C)(C)P(Oc1ccccc1)C(C)(C)C,pco,1,0,1.8393589,3.4023309,-3.4959092944825665,5.711124715141732
886,CCP(C)C,pc3,0,0,0.4682613,6.29873,-14.769794144780922,2.87589871030386
887,Fc1c(F)c(F)c(P(Oc2ccccc2)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,pco,1,0,1.699144,2.1695971,-0.5950116553104439,-2.057575950777577
888,CN(C)P1OCCO1,pon,3,0,-0.6610769,3.3921921,-14.249681820897992,-1.903698990739869
889,c1ccc(P2OCCO2)cc1,pco,1,0,0.59935206,2.832003,-11.825545915298871,-1.9637442541689607
891,COP1OCCCO1,po3,2,0,-0.9092838,3.3111482,-15.268453923417027,-3.657788177492336
892,CN(C)P1OCCCO1,pon,3,0,-0.7201109,3.3299422,-13.145490638892278,-2.4960634718900114
893,CC(=O)P(C)C,pc3,0,0,0.47169852,6.01314,-13.935872176065857,2.292919826153616
