ID,smiles,pat,pat_enc,par3,umap1,umap2,pca1,pca2
203837,FC(F)(F)Oc1ccc(P(c2ccc(OC(F)(F)F)cc2Cc2ccccc2)n2nc(Cl)nc2Cl)c(Cc2ccccc2)c1,pcn,5,0,8.899041175842285,4.51662015914917,11.65889413321136,-5.774806485848785
181004,CCCCP(c1c(-c2c(C)cccc2C)cccc1-c1c(C)cccc1C)c1c(-c2c(C)cccc2C)cccc1-c1c(C)cccc1C,pc3,0,0,7.766548156738281,4.61657190322876,15.316178550500412,4.321400234926586
223718,N#Cc1ccc(P(c2ccc(C#N)cc2)C(Cl)(Cl)Cl)cc1,pc3,0,0,5.010213375091553,11.870054244995115,-0.5743793740095141,-3.36538598084791
187207,C/C=C/CP(c1ccccc1-c1ccccc1C)c1ccccc1-c1ccccc1C,pc3,0,0,8.657327651977539,5.150473594665527,8.498464961903885,0.0664402763021966
193802,Cc1cc(C)n(P(c2c(-c3ccccc3)n(C)c3ccccc23)c2c(-c3ccccc3)n(C)c3ccccc23)n1,pcn,5,0,8.238415718078613,3.8586816787719727,11.431054068234287,1.033506849373091
262832,CC(C)C(C(C)C)P(CC1OCCO1)CC1OCCO1,pc3,0,0,6.544137001037598,6.416549682617188,0.3180111318388987,-0.4631075409526529
129530,COc1cccc(P(c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c2cccc(OC)c2)c1,pc3,0,1,6.808745861053467,10.946197509765623,6.473034240249181,-5.055450392918297
35270,C/C=C/CP(CC(C)C)CC(C)C,pc3,0,0,3.397124767303467,7.539410591125488,-4.765669545955073,0.2972837502823637
307814,Cc1cc(C)c(-c2cccc3ccc(P(c4cccc5c4oc4ccccc45)c4cccc5c4oc4ccccc45)cc23)c(C)c1,pc3,0,1,7.557109355926514,9.382122039794922,9.975994533931086,-1.9576549078970555
220676,C[Si](C)(C)CP(OCCC#N)OCCC#N,pco,1,0,0.3461308181285858,3.2374134063720703,-2.9468600141716195,-10.540703331881668
249348,COc1ccc(P(C(c2ccccc2)c2ccccc2)C(c2ccccc2)c2ccccc2)c(C)c1,pc3,0,0,8.597599029541016,5.574446201324463,7.304810354131644,-0.3636271631801361
264225,Cc1cc([N+](=O)[O-])ccc1P(CCCCl)CCCCl,pc3,0,0,5.644618511199951,8.04832649230957,1.23929771867245,-5.178353564183864
226172,C=CCCCP(c1ccc(N)cc1)c1ccc(N)cc1,pc3,0,0,5.454556941986084,7.733310699462891,0.093514296544727,-1.814176589359128
65734,CCCCCCP(CCCCCC)c1cc(C(C)C)cc(C(C)C)c1,pc3,0,0,6.813172340393066,7.073466777801514,5.1876604165376055,-4.154727054436055
77375,CCOC(=O)CP(CC(=O)OCC)c1c(C)c2ccccc2n1Cc1ccccc1,pc3,0,0,8.899560928344727,4.6358137130737305,8.141144731954057,-5.98921200710696
194590,Cn1c(-c2ccccc2P(c2ccccc2-c2cc3ccccc3n2C)c2c3ccccc3cc3ccccc23)cc2ccccc21,pc3,0,1,8.639153480529785,4.258027076721191,14.8832536240503,0.4188959973920845
108291,COc1c(C)cc(P(CO[Si](C)(C)C)c2cc(C)c(OC)c(C)c2)cc1C,pc3,0,0,6.540662288665772,9.690448760986328,3.1442241253269896,-1.4778627728810916
39154,CC(C)Oc1ccc(P(CCSc2ccccc2)c2ccc(OC(C)C)cc2)cc1,pc3,0,0,6.53792142868042,7.523481369018555,7.4580436107368,-6.518775340152978
237178,CCC#CP(c1cccc(=O)[nH]1)c1cccc(=O)[nH]1,pc3,0,0,4.098170280456543,10.341768264770508,-5.075349092829014,-3.811152422661005
167176,Cc1cc(C)cc(P(C#CC(C)C)c2cc(C)cc(C)c2)c1,pc3,0,0,5.630920886993408,10.337047576904297,-0.6596675047691296,2.547252216430236
95006,CN(C)c1ccnc(P(c2ccccc2N(C)C)c2ccccc2N(C)C)c1,pc3,0,1,6.413818359375,8.711404800415039,5.585012347680584,2.247585456680668
31927,CCCCC(=Cc1ccccc1)P([Si](C)(C)C(C)(C)C(C)C)[Si](C)(C)C(C)(C)C(C)C,psi,7,0,8.57102108001709,5.228170394897461,9.747709313104217,1.446718834777067
50636,CC(C)c1cccc(C(C)C)c1P(c1c(C(C)C)cccc1C(C)C)[C@@H]1C[C@H]2C=C[C@@H]1C2,pc3,0,0,5.267114639282227,4.730212688446045,11.604246365232283,13.4171514977142
229584,O=C(C(C(F)(F)F)C(F)(F)F)P(C(=O)C(C(F)(F)F)C(F)(F)F)c1ccccc1C1OCCO1,pc3,0,0,5.677638053894043,8.296830177307129,3.144025934057629,-2.8322639114958066
294011,C[C@]12CO[C@]3(P(c4cc5ccccc5o4)c4cc5ccccc5o4)C[C@H]1CC[C@]23C,pc3,0,0,5.902358531951904,9.35838794708252,1.7778581983852242,-0.1963467858088682
293631,c1ccc(C2=C(P(c3cc4ccccc4n3-c3ccccc3)c3cc4ccccc4n3-c3ccccc3)c3ccccc3C2)cc1,pc3,0,0,8.03725528717041,4.2858967781066895,15.155379735495972,1.2195115285973257
260075,COC#CP(CC1CCC1)CC1CCC1,pc3,0,0,4.381346702575684,7.949602127075195,-4.228269946498851,-0.9146496452579392
269550,ClCP(CCl)CC1CCC1,pc3,0,0,2.6966681480407715,7.980772495269775,-9.637056554366817,-0.9566593411215684
87845,CCc1ccccc1P(CC1OCCO1)c1ccccc1CC,pc3,0,0,7.897389411926269,5.73382043838501,3.259363499089452,-0.2349523287002721
58771,C=CCP(C(C)(C)C#CCC)C(C)(C)C#CCC,pc3,0,0,4.306128025054932,7.484826564788818,-1.2186528946342847,2.382541856652548
100169,COC(=O)c1ccc(C(=O)Oc2c(F)c(F)c(F)c(F)c2F)cc1P(CCCN(C)C)c1cc(C(=O)Oc2c(F)c(F)c(F)c(F)c2F)ccc1C(=O)OC,pc3,0,0,8.012723922729492,8.093735694885254,14.730299956103837,-9.341178189594013
22474,CC(C)(C)c1cc(C(C)(C)C)c(-c2cc(-c3c(C(C)(C)C)cc(C(C)(C)C)cc3C(C)(C)C)cc(P(C(=O)c3cccc4ccccc34)c3cc(-c4c(C(C)(C)C)cc(C(C)(C)C)cc4C(C)(C)C)cc(-c4c(C(C)(C)C)cc(C(C)(C)C)cc4C(C)(C)C)c3)c2)c(C(C)(C)C)c1,pc3,0,0,5.818238735198975,6.3166823387146,28.359228188815425,-11.993434599470296
105841,COP(NC(C)c1ccccc1)OC,pon,3,0,0.1838947534561157,4.00111198425293,-5.510316002353651,-4.493770534393678
140105,CSc1ccc(P(c2ccc(SC)cc2)c2cccc(-c3ccccc3)c2)cc1,pc3,0,1,6.636064529418945,11.230010986328123,4.06466452440244,-1.4010890416486028
314566,Fc1cccc(P(c2ccccc2-n2nc(-c3ccccc3)cc2-c2ccccc2)c2ccccc2-n2nc(-c3ccccc3)cc2-c2ccccc2)c1,pc3,0,1,5.984714508056641,3.8856759071350098,17.11371008176754,3.7504193352133206
177955,Cc1ccc(P(c2ccc(C)cc2)c2cc3ccccc3o2)cc1,pc3,0,1,5.685476303100586,10.343953132629396,-0.8822814030627779,1.9529457797279608
305465,COc1cccc(P(c2cccc(Br)c2)c2cccc(Br)c2)c1OC,pc3,0,1,5.986535549163818,9.801658630371094,1.7043526266689168,0.899396155051089
196336,Cn1cccc1P(c1ccc2ccccc2c1-c1ccccc1)c1cccn1C,pc3,0,1,8.518003463745117,3.875635147094727,6.241782964414993,1.5641000322214464
10906,C=Cc1ccc(P(C(C)=C(c2ccccc2OC)c2ccccc2OC)c2ccc(C=C)cc2)cc1,pc3,0,0,8.90847396850586,3.9960708618164062,9.844878726296496,-1.9647572198335976
175686,Cc1ccc(NCP(CNc2ccc(C)cc2)c2cccc([Si](c3ccccc3)(c3ccccc3)c3ccccc3)c2)cc1,pc3,0,0,8.02284049987793,9.087684631347656,12.92471619525269,-8.684143911785773
250260,Brc1ccccc1P(C1(CCCc2ccccc2)c2ccccc2-c2ccccc21)C1(CCCc2ccccc2)c2ccccc2-c2ccccc21,pc3,0,0,8.066561698913574,4.535900115966797,17.119580773961545,-1.1088540399191509
41091,CCC#CC(C)(C)P(c1c(OC(C)C)cccc1OC(C)C)c1c(OC(C)C)cccc1OC(C)C,pc3,0,0,8.257089614868164,5.8739013671875,12.104078071666049,3.145091723778994
208116,Cc1cc(C)c(CP(c2ccc(C(F)(F)F)cc2Cc2ccccc2)c2ccc(C(F)(F)F)cc2Cc2ccccc2)c(C)c1,pc3,0,0,8.777165412902832,4.586041450500488,14.91769802591505,-3.839286559366188
57411,CC12CCC3C(P(Nc4cccc(F)c4)C45OCC6(C)C4CCC6(C)C5=O)(OCC31C)C2=O,pcn,5,0,6.010374069213867,6.976574897766113,4.597918665051734,-2.642596274923601
45000,CC(C)c1cc(C(C)C)c(-c2ccccc2P(O[Si](C)(C)C(C)(C)C)c2ccccc2-c2c(C(C)C)cc(C(C)C)cc2C(C)C)c(C(C)C)c1,pco,1,0,8.14381217956543,4.4024577140808105,18.46744507815733,-1.190619539737689
330136,C(=C(C(=CP(n1cccc1)n1cccc1)c1ccccc1)c1ccccc1)c1ccccc1,pcn,5,0,8.419272422790527,7.183997631072998,7.162631167349028,-5.3596451071758455
123525,COc1ccc(P(c2cccs2)c2ccc(OC)cc2OC)c(OC)c1,pc3,0,1,6.862502098083496,10.947736740112305,2.78706584016597,-0.2725981592694554
152654,C[Si](C)(c1ccccc1)P(CC1CCCC1)[Si](C)(C)c1ccccc1,psi,7,0,5.235700607299805,7.297838687896728,4.005257623468294,2.7963033854704022
231680,O=C(c1ccccc1)P(OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)C(=O)c1ccccc1,pco,1,0,1.5263206958770752,3.684848785400391,-0.362562123247242,-4.323053559333227
65751,CCCCCCP(CCCCCC)c1cccc2c1Oc1ccccc1C2(C)C,pc3,0,0,6.8236589431762695,7.051623344421387,6.710835843500008,-5.0927253191096105
87720,CCc1ccccc1P(c1cc(C)cs1)c1ccccc1CC,pc3,0,1,6.1527018547058105,8.709712028503418,2.0990045696128368,3.329644338098273
26593,CC(C)(C)c1ccc(P(c2ccc(C3OCCCO3)cc2)c2ccc(C(C)(C)C)s2)s1,pc3,0,1,6.732821941375732,10.250524520874023,4.241116517894876,-0.5501438451983527
313150,CCCCCP(c1ccccc1-n1cccc1)c1ccccc1-n1cccc1,pc3,0,0,8.237058639526367,5.339091777801514,7.587517433175775,-1.0047142666548403
234965,COc1c(C)c(C)c(-c2c(C(C)C)cc(C(C)C)cc2C(C)C)c(P(c2cccc(S(=O)(=O)O)c2)c2cccc(S(=O)(=O)O)c2)c1C,pc3,0,1,8.787165641784668,4.185267448425293,16.995736118616996,-3.7324903000572
34990,Cc1ccc(-c2ccccc2P(OCC(C)C)OCC(C)C)c(C)c1,pco,1,0,0.7000311613082886,3.513861656188965,3.3610935824896977,-3.8244713451496377
305856,CC(C)(C)c1ccc(OP(c2cccc(Cl)c2)c2cccc(Cl)c2)c(C(C)(C)C)c1,pco,1,0,2.145824432373047,3.806763410568237,3.881686201720608,-4.015008025035713
125600,COc1ccc2ccccc2c1-c1ccccc1P(c1ccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1)c1ccccc1-c1c(OC)ccc2ccccc12,pc3,0,1,8.666536331176758,4.302191257476807,23.533316910161723,-8.796724903734228
220353,Fc1nc(F)c(F)c(P(c2cc(-c3cc4ccccc4c4ccccc34)cc(-c3cc4ccccc4c4ccccc34)c2)c2c(F)c(F)nc(F)c2F)c1F,pc3,0,1,7.897577285766602,9.948390007019045,12.139522927219437,-3.490322833458561
43988,COC(=O)CCP(c1cccc(-c2c(C(C)C)cc(C(C)C)cc2C(C)C)c1)c1cccc(-c2c(C(C)C)cc(C(C)C)cc2C(C)C)c1,pc3,0,0,8.137564659118652,9.346860885620115,16.531117075363998,-6.674680452235588
185556,Cc1cccc(P(c2cccc(C)n2)c2c(C(C)C)cc(C(C)C)cc2C(C)C)n1,pc3,0,1,6.553104877471924,8.779780387878418,6.807447855947307,6.675502244319874
157167,Cc1c(P(C(F)=C(C(F)(F)F)C(F)(F)F)c2c(C)c3ccccc3n2Cc2ccccc2)n(Cc2ccccc2)c2ccccc12,pc3,0,0,8.668624877929688,4.330291748046875,13.512652918310833,-1.979706775128085
204789,N#Cc1ccccc1NP(C(F)(F)F)C(F)(F)F,pcn,5,0,1.1545616388320925,6.930511951446533,-4.747579049022379,-5.562831814679776
76444,CCNP(NCC)OCc1ccccc1,pon,3,0,0.2252922058105468,3.9284143447875977,-3.874750530517809,-3.8418032911672255
51975,CCCCOC#CP(c1ccccc1C(C)C)c1ccccc1C(C)C,pc3,0,0,6.445074558258057,7.999098300933838,4.828296344583552,1.189127548425655
308369,C[Si](C)(C)NP(c1cccc2c1sc1ccccc12)c1cccc2c1sc1ccccc12,pcn,5,0,6.64346981048584,9.540261268615724,5.806264051063783,-0.836992307768586
37434,CC(C)N(c1ccccc1)P(CCOc1ccc(C2SCCCS2)cc1)N(c1ccccc1)C(C)C,pcn,5,0,8.833335876464844,5.135358810424805,12.114716506461413,-6.359038953904857
122145,COc1ccc(P(c2ccccc2C)c2ccc(OC)cc2C)c(C)c1,pc3,0,1,6.60945463180542,8.94058895111084,3.7853162339200153,2.702043531441221
83476,CCO[Si](CP(C[Si](OCC)(OCC)OCC)Oc1ccccc1C(C)C)(OCC)OCC,pco,1,0,7.573760509490967,5.121918201446533,8.205154469876595,-7.926974802900975
80429,CCOC(OCC)P(CC1OCCCCCO1)C(OCC)OCC,pc3,0,0,6.043285369873047,7.237326622009277,1.092762551983621,-3.222398368859616
185757,Cc1cc(C)c(-n2ccnc2P(c2cccc(C)n2)c2cccc(C)n2)c(C)c1,pc3,0,1,5.763551235198975,5.101999282836914,4.823299481325914,1.2106456265979102
155364,Cc1cc(C)cc(P(N=c2n(C(C)C)c(C)c(C)n2C(C)C)N=c2n(C(C)C)c(C)c(C)n2C(C)C)c1,pcn,5,0,7.911596298217773,4.225923538208008,10.857972065846186,1.3669333136080746
267223,C(=CP(CC[Si](c1ccccc1)(c1ccccc1)c1ccccc1)CC[Si](c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1,pc3,0,0,8.180018424987793,4.620274066925049,18.77397932700059,-7.979242608432739
20656,Cc1ccc(P(O[Si](C)(C)C(C)(C)C)O[Si](C)(C)C(C)(C)C)c(C)c1,pco,1,0,0.5967217087745667,3.863162517547608,2.1849002793127017,-1.01221619042829
261978,FC(F)(F)OP(CC1OCCCCCO1)CC1OCCCCCO1,pco,1,0,0.6425142288208008,3.687944173812866,-0.7925435259626484,-5.177140969541451
214961,C[Si](C)(C)c1ccc(P(Oc2c(F)c(F)c(F)c(F)c2F)Oc2c(F)c(F)c(F)c(F)c2F)cc1,pco,1,0,1.2752447128295898,3.472209930419922,1.1639227294728205,-5.106927596222139
42294,COc1ccc(OC(C)(C)C)c(P([C@H]2C[C@H](C)CC[C@H]2C(C)C)[C@H]2C[C@H](C)CC[C@H]2C(C)C)c1-c1c(C(C)C)cccc1C(C)C,pc3,0,0,7.879496574401855,4.482449054718018,15.369243866410512,2.150243842640962
89295,COc1c(C(C)(C)C)cc(P(c2ccc(/C=N/N(C)C)s2)c2ccc(/C=N/N(C)C)s2)cc1C(C)(C)C,pc3,0,1,7.021185874938965,11.62049961090088,8.005829549704666,-3.9184096676417104
49700,CCOC(=O)c1cn(P(N=C2N(c3c(C(C)C)cccc3C(C)C)CCN2c2c(C(C)C)cccc2C(C)C)N=C2N(c3c(C(C)C)cccc3C(C)C)CCN2c2c(C(C)C)cccc2C(C)C)cc1C(=O)OCC,pn3,4,0,8.16588306427002,4.570790767669678,24.431385038496632,-4.88001708692125
143310,Cc1cc(C)c(P([C@@]23C[C@H]4CC[C@]2(C)[C@@]4(C)CO3)[C@@]23C[C@H]4CC[C@]2(C)[C@@]4(C)CO3)cc1C,pc3,0,0,8.14478588104248,5.723735809326172,5.548629665983342,4.356152897141264
268872,FC(F)(F)C(F)(F)P(CCc1ccncc1)CCc1ccncc1,pc3,0,0,7.0284810066223145,7.136894226074219,1.925307250957368,-6.959009115925035
222036,N#CP(C#N)CCl,pc3,0,0,1.0033717155456543,7.571864128112793,-13.804316266851018,-2.5992651860152773
69072,CCCCP(CCCC)n1c(-c2ccccc2)cc2ccccc21,pcn,5,0,8.039583206176758,5.581069946289063,4.673160764047237,-2.039455821502126
226559,Nc1ccc(P(c2ccc(N)cc2)c2cccc(C(=O)O)c2)cc1,pc3,0,1,6.337913036346436,11.427937507629396,0.9232950978138356,-1.6778904018194951
118016,COc1ccc(OC)c(P(c2c(OC)cccc2N(C)c2ccccc2)c2c(OC)ccc(OC)c2-c2c(OC(C)C)cccc2OC(C)C)c1-c1c(OC(C)C)cccc1OC(C)C,pc3,0,1,7.872374057769775,4.46637773513794,24.052338922805134,0.0734886660391926
105192,C=CCP(c1ccccc1COC)c1ccccc1COC,pc3,0,0,7.841867923736572,6.130710601806641,3.043247115060117,-0.9392863486188594
226471,Cc1ccc(P(c2ccc(N)cc2)c2ccc(N)cc2)cc1C,pc3,0,1,6.008565902709961,11.013141632080078,-0.3892332128915139,2.1726340054727293
137157,CP(C)C1CCCC1,pc3,0,0,1.8843472003936768,8.22874927520752,-10.472376039387669,2.045212817445364
103898,COCCCP(CCCOC)C1=CSC(=C2SC=CS2)S1,pc3,0,0,6.229807376861572,7.520657062530518,2.1695363406134427,-5.75790799724059
267131,Cc1ccsc1P(CC[Si](c1ccccc1)(c1ccccc1)c1ccccc1)CC[Si](c1ccccc1)(c1ccccc1)c1ccccc1,pc3,0,0,8.217813491821289,4.422001361846924,18.313732472395,-7.246084728609389
73258,CCCNP(NCCC)c1ccccc1-c1ccc(N(C)C)cc1,pcn,5,0,8.816455841064453,4.919651508331299,5.578232170018428,-3.466230480024861
245783,CC(NP(C#COc1ccccc1)C#COc1ccccc1)c1ccccc1,pcn,5,0,6.819193840026856,8.903390884399414,3.261125061519241,-5.0681247132654
271110,Cc1cc(C)cc(OP(COc2ccccc2)COc2ccccc2)c1,pco,1,0,1.944533109664917,3.365405559539795,2.0087348393710687,-8.93190514713001
47197,CC(C)c1ccc(P(c2ccc(C(C)C)cc2)c2cc3ccccc3c3ccccc23)cc1,pc3,0,1,7.036198616027832,9.64559268951416,6.306263777420158,0.6066122231282232
208960,FC(F)(F)c1ccc(P(c2ccc(C(F)(F)F)cc2)c2ncc[nH]2)cc1,pc3,0,1,5.160706043243408,11.772632598876951,0.4786070248540853,-1.984528688125887
261288,COc1ccccc1P(CC1CCCCC1)CC1CCCCC1,pc3,0,0,5.88080644607544,7.246376991271973,1.9802492676499108,-0.8621175180257143
53403,CC(C)c1ncc(P(c2ccc(C(=O)O)cc2)c2cnc(C(C)C)[nH]2)[nH]1,pc3,0,1,6.373606204986572,11.80363655090332,0.5892449895856687,-4.026044265973283
203046,FC(F)(F)OP(OC(F)(F)F)c1ccc(C(F)(F)F)cc1-c1ccccc1C(F)(F)F,pco,1,0,1.3199106454849243,3.716214418411255,1.900279145882636,-5.952615496420398
36760,CC(C)N(C(C)C)P(c1ccc(C(F)(F)F)cc1-c1ccccc1)N(C(C)C)C(C)C,pcn,5,0,8.771771430969238,4.915153980255127,8.48339657068376,-0.0256901003220575
289741,Clc1c(Cl)c(Cl)c(P(c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)n2c(-c3ccccc3)cc3ccccc32)c(Cl)c1Cl,pcn,5,0,5.197093963623047,5.042778491973877,11.597644817117247,7.789924880073199
28982,CC(C)(CCc1ccccc1)P(c1ccc(O[Si](C)(C)C(C)(C)C)cc1)C(C)(C)CCc1ccccc1,pc3,0,0,8.475130081176758,4.584275722503662,12.261827510684734,-1.8562699506779632
241855,[H]P([H])c1cc(C)c(OC)c(C)c1,other,8,0,1.8672752380371092,9.385308265686035,-8.780753971889121,-1.1507878322026743
219988,CCO[Si](C)(C)CP(c1c(F)c(F)nc(F)c1F)c1c(F)c(F)nc(F)c1F,pc3,0,0,4.605192184448242,11.0211181640625,1.4248497047244448,-0.7617131409555253
85258,CCP(CC)c1ccc(/C=N/N(C)C)o1,pc3,0,0,4.996699810028076,8.397167205810547,-4.2264591678301455,-2.7672769633716827
59898,CCC#CP(C#CCC)c1ccsc1,pc3,0,0,4.603837966918945,10.023585319519045,-6.785510832070463,1.5183077551422226
260285,Fc1cccc(NP(CC2CCC2)CC2CCC2)c1,pcn,5,0,5.742372512817383,7.391021251678467,-1.273432050607056,-3.132979154795547
155273,COc1ccc(C)cc1CP(N=c1n(C(C)C)c(C)c(C)n1C(C)C)N=c1n(C(C)C)c(C)c(C)n1C(C)C,pcn,5,0,8.86350154876709,4.696397304534912,13.013191231350994,-1.7182644920269723
230609,O=C(Nc1ccccc1)P(B1Nc2cccc3cccc(c23)N1)C(=O)Nc1ccccc1,other,8,0,5.72607946395874,8.723138809204102,5.164832873537195,-6.206043334898398
135702,CCC#CP(C1=C(c2ccccc2OC)[C@H]2c3ccccc3[C@@H]1c1ccccc12)C1=C(c2ccccc2OC)[C@H]2c3ccccc3[C@@H]1c1ccccc12,pc3,0,0,8.886059761047363,4.025075912475586,14.755373262384476,-2.789947082895211
106157,COP(OC)c1ccc2ccccc2c1-c1c(O)ccc2ccccc12,pco,1,0,8.438056945800781,3.716670274734497,4.371327588527136,-5.173142707473206
181541,Cc1cccc(C)c1NP(Nc1c(C)cccc1C)c1ccc(C(C)C)cc1,pcn,5,0,5.990179061889648,7.65092658996582,4.280190700261684,-0.9510271904131822
216143,Cc1ccc(OP(c2cc(F)cc(F)c2)c2cc(F)cc(F)c2)c(C)c1,pco,1,0,2.046048879623413,3.723835468292236,-0.6591892650568352,-3.525491358451837
120056,COc1ccc(P(c2ccc(OC)cc2-c2ccccc2)c2cccc3c2sc2ccccc23)c(-c2ccccc2)c1,pc3,0,1,8.881778717041016,4.453820705413818,13.511179317511164,-1.432062000114406
252115,CCCCC#CP(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,pc3,0,0,4.631655693054199,6.9584808349609375,2.036987867302276,4.836970057097277
139034,CSP(OC(C(=O)OC(C)(C)C)(C(F)(F)F)C(F)(F)F)SC,other,8,0,0.2861009240150451,3.603473663330078,-1.3323751717066206,-6.807615987579371
149369,CC(C)(C)COP(c1ccccc1O[Si](C)(C)C)c1ccccc1O[Si](C)(C)C,pco,1,0,8.629175186157227,5.405298233032227,6.324151376274542,-3.7650497832456256
167383,Cc1cc(C)cc(P(c2cc(C)cc(C)c2)[C-]([Si](C)(C)C)[P+](c2ccccc2)(c2ccccc2)c2ccccc2)c1,pc3,0,1,8.073776245117188,3.977935075759888,13.58397938153622,2.422281209702746
40578,CC(C)Oc1cccc(OC(C)C)c1-c1ccccc1P(c1ccccc1-c1c(OC(C)C)cccc1OC(C)C)c1ccccc1-c1c(N(C)C)cccc1N(C)C,pc3,0,1,8.056530952453613,4.533907413482666,23.04777369525677,-1.5249663039844537
183885,CCCOP(Oc1cccc(C)c1)Oc1cccc(C)c1,po3,2,0,0.8805795311927795,2.400545597076416,-2.0110417253508777,-9.873977148195374
144482,Cc1ccc(P(C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)[Si](C)(C)C)cc1C,pc3,0,0,6.159000396728516,5.2701849937438965,6.489798291467924,5.312068469679172
322375,CCc1ccc(P(c2cccs2)c2cccs2)cc1,pc3,0,1,4.996870517730713,10.189008712768556,-2.883187845291613,2.1627203493988776
207540,Cc1cc(C)c(C)c(P(c2ccc(C(F)(F)F)cc2C(F)(F)F)c2ccc(C(F)(F)F)cc2C(F)(F)F)c1C,pc3,0,1,6.699849605560303,8.71751880645752,8.014691651936422,3.823477984563456
105711,COCc1ccccc1P(c1ccccc1COC)c1cccc2c1OCO2,pc3,0,1,6.64594841003418,8.076668739318848,5.278969688462024,0.852448157481097
262294,CC(=C(c1ccccc1)c1ccccc1)P(CC1OCCCO1)CC1OCCCO1,pc3,0,0,8.808058738708496,5.094383716583252,7.875691038101859,-2.5728560730978938
276746,COc1cc(C)c(P(N2CCCCC2)N2CCCCC2)c(C)c1,pcn,5,0,2.147135734558105,5.4353790283203125,1.1529782439870602,2.578569111218641
15550,Cc1cc(C)c(P(CCC(C)(C)C)CCC(C)(C)C)c(C)c1,pc3,0,0,5.770187854766846,6.991325378417969,2.5294056270119856,1.9310273096013992
96064,CC(C)[Si](Oc1ccccc1P(N(C)c1ccccc1)N(C)c1ccccc1)(C(C)C)C(C)C,pcn,5,0,8.535174369812012,4.566285610198975,10.839184970773587,-2.028807662817437
268172,COc1cccc(OC)c1Cc1ccccc1CP(CCc1ccccc1)CCc1ccccc1,pc3,0,0,7.376256465911865,6.724669456481934,13.72418456247375,-9.888689118121125
118107,COc1ccc(OC)c(P(c2ccc(C)o2)c2c(OC)ccc(OC)c2-c2c(OC(C)C)cccc2OC(C)C)c1-c1c(OC(C)C)cccc1OC(C)C,pc3,0,1,7.981525421142578,4.512068271636963,19.264893899023924,-1.7624128937769117
241236,CCO[Si](CCc1ccc(P(c2ccccc2O)c2ccccc2O)cc1)(OCC)OCC,pc3,0,1,7.365938186645508,8.97378158569336,8.013502129411599,-4.054753627194187
218697,Fc1cccc(NP(Nc2cccc(F)c2)c2ncccn2)c1,pcn,5,0,2.455543041229248,4.321743011474609,-0.7979330143966444,-4.637691382988868
137923,CSC(=O)NP(NC(=O)SC)c1c(OC(C)C)cccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,pcn,5,0,8.554195404052734,4.41408109664917,12.382919134215497,-5.231149390351531
295274,FC(F)(F)c1cccc(P(c2ccc(-c3ccccc3)cc2)c2ccc(-c3ccccc3)cc2)c1,pc3,0,1,5.734038829803467,11.673325538635254,5.227396387460537,-1.9201201565675483
159769,CCC(C)(C)c1cccc(P(c2ccccc2-c2c(C)cc(C)cc2C)c2ccccc2-c2c(C)cc(C)cc2C)n1,pc3,0,1,8.236191749572754,4.418987274169922,11.923575895891243,1.7933817047980634
74114,CCCOP(OCCC)C1=C(c2ccccc2)Cc2ccccc21,pco,1,0,0.529047429561615,3.5108861923217773,2.004108888394386,-4.017559089963485
12773,CC(=O)OCP(COC(C)=O)Oc1ccc(F)cc1,pco,1,0,1.2442421913146973,3.577441453933716,-2.70204625402423,-9.383151595271096
77290,CCOC(=O)CP(CC(=O)OCC)c1cc(C)c(OC)c(C)c1,pc3,0,0,5.867649555206299,8.031240463256836,1.3244253694884918,-4.682774014456463
61087,CCC1(COP(OCC2(CC)COC2)C(C(=O)OC(C)(C)C)(C(F)(F)F)C(F)(F)F)COC1,pco,1,0,-0.0143082467839121,3.390268325805664,4.066423341169904,-8.882403971318752
29164,COc1ccc2ccccc2c1-c1ccccc1P(C(C)(C)CCc1ccccc1)C(C)(C)CCc1ccccc1,pc3,0,0,8.254083633422852,4.446892738342285,16.700684028980927,-1.6732738473843702
123156,COc1ccc(P(c2ccc(OC)cc2OC)c2cc3ccccc3c(OC)c2-c2c(OC)cc(OC)cc2OC)c(OC)c1,pc3,0,1,8.846227645874023,4.1953558921813965,14.981676647838404,-3.6125442659860783
101535,COC(=O)c1ccc(P(c2ccc(C(=O)OC)cc2)c2ccc(F)cc2Cc2ccccc2)cc1,pc3,0,1,9.029215812683104,5.719437599182129,9.459670100608411,-5.534817759363034
136243,COc1ccccc1P(c1ccccc1OC)c1c(OC(C)C)cccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,pc3,0,1,8.061949729919434,4.495716571807861,15.124440134818936,0.6612185960589497
187908,CCNP(Nc1ccccc1C)Nc1ccccc1C,pn3,4,0,2.3387768268585205,4.044979095458984,0.3018521639651446,-3.633448042879904
